customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
2041,33,Female,Saree,Clothing,6699,Washermenpet,XXL,Navy,Spring,2.8,No,Express,No,36,UPI,Monthly,Adult,30
2042,32,Other,Shorts,Clothing,3408,Washermenpet,XS,Yellow,Monsoon,2.2,No,Free Shipping,No,38,Net Banking,Occasionally,Adult,90
2043,61,Female,Skirt,Clothing,2456,Pallavaram,S,Blue,Monsoon,4.3,Yes,Standard,No,1,Debit Card,Weekly,Senior,7
2044,31,Male,Leggings,Clothing,2722,Ambattur,XS,Green,Monsoon,3.1,Yes,Express,Yes,19,Debit Card,Fortnightly,Adult,14
2045,67,Other,Tracksuit,Clothing,5243,Washermenpet,M,Navy,Summer,3.4,No,Standard,No,30,Net Banking,Weekly,Senior,7
2046,39,Other,Hoodie,Clothing,4907,T Nagar,XL,Blue,Monsoon,3.5,No,Free Shipping,No,3,Cash,Monthly,Adult,30
2047,59,Male,Hoodie,Clothing,3498,Nungambakkam,XL,Navy,Winter,1.6,Yes,Express,No,26,Cash,Occasionally,Senior,90
2048,53,Female,Cap,Clothing,3409,Nungambakkam,XL,Yellow,Festive,4.7,Yes,Express,Yes,15,UPI,Monthly,Middle-Aged,30
2049,26,Other,Blazer,Clothing,2257,Tambaram,XS,Beige,Spring,4.2,Yes,Standard,Yes,8,UPI,Occasionally,Young Adult,90
2050,25,Male,Dress,Clothing,4948,Saidapet,XS,Maroon,Monsoon,3.8,Yes,Express,Yes,19,Cash,Fortnightly,Young Adult,14
2051,56,Other,Leggings,Clothing,6939,Nungambakkam,M,Red,Summer,1.4,Yes,Free Shipping,Yes,7,Debit Card,Weekly,Middle-Aged,7
2052,48,Female,Chinos,Clothing,8216,Perambur,XS,Purple,Festive,3.6,Yes,Free Shipping,Yes,3,Cash,Occasionally,Middle-Aged,90
2053,22,Male,Cap,Clothing,1099,Nungambakkam,XS,Pink,Festive,2.7,No,Standard,No,2,Credit Card,Occasionally,Young Adult,90
2054,18,Female,Top,Clothing,8342,Nungambakkam,XS,Maroon,Summer,2.1,Yes,Free Shipping,Yes,30,Net Banking,Monthly,Young Adult,30
2055,58,Other,Kurti,Clothing,6999,Royapettah,L,Beige,Spring,3.5,No,Express,No,12,Cash,Fortnightly,Senior,14
2056,27,Male,Cap,Clothing,6581,Porur,XS,Navy,Festive,2.1,No,Standard,No,5,Cash,Fortnightly,Young Adult,14
2057,45,Male,Pajamas,Clothing,8373,T Nagar,XS,Teal,Summer,3.7,No,Free Shipping,No,7,Net Banking,Occasionally,Middle-Aged,90
2058,35,Other,Tracksuit,Clothing,1741,Pallavaram,XL,Green,Monsoon,1.7,Yes,Free Shipping,No,10,Debit Card,Fortnightly,Adult,14
2059,66,Other,Cap,Clothing,4287,T Nagar,XXL,Pink,Festive,1.2,No,Standard,Yes,36,Credit Card,Fortnightly,Senior,14
2060,37,Female,Chinos,Clothing,1327,Madipakkam,XXL,Olive,Winter,1.0,No,Express,Yes,10,UPI,Fortnightly,Adult,14
2061,32,Male,Blazer,Clothing,8924,Tambaram,XXL,Brown,Festive,3.9,Yes,Free Shipping,Yes,10,UPI,Weekly,Adult,7
2062,29,Female,Scarf,Clothing,8821,Kodungaiyur,L,Blue,Summer,1.0,Yes,Standard,Yes,3,UPI,Weekly,Young Adult,7
2063,19,Other,Top,Clothing,6426,Thiruvanmiyur,XS,Red,Winter,1.5,Yes,Free Shipping,Yes,6,Credit Card,Weekly,Young Adult,7
2064,65,Male,Blazer,Clothing,2782,Velachery,XL,Orange,Festive,1.7,No,Standard,Yes,31,Credit Card,Monthly,Senior,30
2065,20,Female,Cap,Clothing,5916,Thiruvanmiyur,M,Red,Spring,4.3,Yes,Free Shipping,No,21,Net Banking,Weekly,Young Adult,7
2066,60,Other,Shirt,Clothing,4407,Kodungaiyur,L,Navy,Monsoon,4.6,No,Free Shipping,No,0,UPI,Weekly,Senior,7
2067,28,Male,Tracksuit,Clothing,6549,Ambattur,XL,Teal,Festive,3.3,No,Standard,No,5,Wallet,Weekly,Young Adult,7
2068,59,Other,Jacket,Clothing,2796,Washermenpet,L,Maroon,Summer,1.1,No,Standard,Yes,23,Credit Card,Fortnightly,Senior,14
2069,27,Male,Formal Pants,Clothing,5686,Adyar,L,Purple,Monsoon,1.3,Yes,Express,No,30,Debit Card,Monthly,Young Adult,30
2070,19,Female,Dress,Clothing,2375,Thiruvanmiyur,XXL,Brown,Monsoon,4.0,Yes,Free Shipping,No,25,Wallet,Fortnightly,Young Adult,14
2071,49,Male,Blazer,Clothing,6427,Nungambakkam,XL,Pink,Monsoon,2.2,No,Free Shipping,No,2,Debit Card,Weekly,Middle-Aged,7
2072,38,Male,Saree,Clothing,3058,Egmore,XXL,Beige,Summer,1.5,No,Express,Yes,34,Net Banking,Monthly,Adult,30
2073,28,Male,Leggings,Clothing,3258,Tambaram,XXL,Green,Monsoon,4.9,Yes,Free Shipping,No,8,Credit Card,Weekly,Young Adult,7
2074,46,Female,Pajamas,Clothing,1451,Adyar,M,White,Spring,3.9,Yes,Express,No,24,Net Banking,Fortnightly,Middle-Aged,14
2075,65,Other,T-shirt,Clothing,9428,Madipakkam,XL,Green,Spring,2.1,Yes,Free Shipping,No,26,Debit Card,Weekly,Senior,7
2076,39,Other,Chinos,Clothing,5801,T Nagar,XS,Black,Festive,4.7,Yes,Standard,Yes,17,Wallet,Fortnightly,Adult,14
2077,29,Other,Scarf,Clothing,1533,Ambattur,S,Navy,Summer,3.6,No,Free Shipping,No,37,UPI,Weekly,Young Adult,7
2078,20,Female,Saree,Clothing,3897,Anna Nagar,XL,Navy,Winter,4.3,No,Express,No,22,Debit Card,Weekly,Young Adult,7
2079,54,Other,Tracksuit,Clothing,1121,Anna Nagar,XXL,Green,Summer,4.2,Yes,Free Shipping,Yes,32,Wallet,Weekly,Middle-Aged,7
2080,49,Male,Leggings,Clothing,7007,Kodungaiyur,XXL,Beige,Festive,3.3,Yes,Standard,No,18,UPI,Weekly,Middle-Aged,7
2081,62,Other,Dress,Clothing,5587,Chromepet,XS,Purple,Summer,4.7,No,Standard,Yes,31,Wallet,Fortnightly,Senior,14
2082,61,Male,Scarf,Clothing,3446,Perambur,M,Pink,Spring,3.4,Yes,Express,Yes,33,Cash,Weekly,Senior,7
2083,45,Other,Jacket,Clothing,3499,Washermenpet,L,Blue,Winter,3.7,No,Standard,Yes,20,Credit Card,Occasionally,Middle-Aged,90
2084,59,Male,Jacket,Clothing,7941,Tambaram,M,Pink,Winter,3.9,No,Express,Yes,24,Cash,Monthly,Senior,30
2085,67,Other,Leggings,Clothing,4040,Nungambakkam,XL,Maroon,Spring,3.5,No,Free Shipping,No,23,Credit Card,Monthly,Senior,30
2086,19,Male,Saree,Clothing,8088,Egmore,M,Green,Winter,3.5,Yes,Free Shipping,No,0,Credit Card,Weekly,Young Adult,7
2087,30,Female,Blazer,Clothing,4310,Thiruvanmiyur,M,Beige,Monsoon,2.1,Yes,Express,No,37,Cash,Monthly,Adult,30
2088,42,Male,Kurti,Clothing,1760,Porur,XXL,Blue,Spring,4.0,No,Standard,No,9,Credit Card,Occasionally,Adult,90
2089,45,Female,Tracksuit,Clothing,9510,Porur,S,Navy,Winter,3.1,Yes,Free Shipping,No,32,Cash,Weekly,Middle-Aged,7
2090,30,Other,Jacket,Clothing,8051,Nungambakkam,XS,Maroon,Festive,1.8,No,Free Shipping,Yes,26,Debit Card,Fortnightly,Adult,14
2091,38,Male,Sweater,Clothing,3078,Kodungaiyur,M,Brown,Summer,1.8,Yes,Free Shipping,Yes,21,Wallet,Monthly,Adult,30
2092,61,Male,Top,Clothing,3002,Guindy,XXL,Orange,Winter,3.3,No,Express,No,9,Wallet,Weekly,Senior,7
2093,34,Male,Jacket,Clothing,3082,Royapettah,XXL,Purple,Monsoon,2.0,No,Standard,No,5,UPI,Occasionally,Adult,90
2094,58,Other,Jacket,Clothing,7818,T Nagar,S,Beige,Monsoon,4.2,No,Express,Yes,29,UPI,Fortnightly,Senior,14
2095,63,Other,Skirt,Clothing,7520,Saidapet,S,Brown,Monsoon,3.5,No,Free Shipping,Yes,18,UPI,Monthly,Senior,30
2096,51,Other,Jacket,Clothing,5952,Porur,M,White,Monsoon,2.9,No,Express,Yes,34,Credit Card,Fortnightly,Middle-Aged,14
2097,16,Female,Formal Pants,Clothing,2814,Kodungaiyur,M,Purple,Monsoon,2.8,Yes,Express,No,22,Credit Card,Fortnightly,Young Adult,14
2098,49,Male,Sweater,Clothing,3871,Madipakkam,M,Orange,Festive,4.6,Yes,Express,No,14,Net Banking,Occasionally,Middle-Aged,90
2099,45,Other,T-shirt,Clothing,7173,Adyar,XL,Black,Winter,3.7,No,Free Shipping,Yes,13,Net Banking,Monthly,Middle-Aged,30
2100,25,Male,Shorts,Clothing,1595,Egmore,M,Beige,Summer,4.1,No,Standard,Yes,13,Wallet,Occasionally,Young Adult,90
2101,68,Other,Shirt,Clothing,7954,Ambattur,XL,Gray,Summer,1.3,No,Free Shipping,No,0,Debit Card,Fortnightly,Senior,14
2102,44,Other,Top,Clothing,2122,Chromepet,XL,Pink,Spring,1.2,No,Free Shipping,Yes,37,Net Banking,Monthly,Middle-Aged,30
2103,53,Female,Saree,Clothing,7304,Washermenpet,XL,Blue,Monsoon,1.1,Yes,Express,No,34,Cash,Monthly,Middle-Aged,30
2104,53,Female,Shirt,Clothing,6516,Kodungaiyur,XS,Green,Spring,1.1,No,Free Shipping,Yes,31,Credit Card,Monthly,Middle-Aged,30
2105,63,Other,Jacket,Clothing,1129,Egmore,XXL,Yellow,Monsoon,3.5,No,Standard,No,32,Wallet,Fortnightly,Senior,14
2106,29,Other,Top,Clothing,4369,Mylapore,M,Olive,Spring,3.4,Yes,Standard,No,32,Credit Card,Monthly,Young Adult,30
2107,60,Other,Shirt,Clothing,6070,Thiruvanmiyur,M,Yellow,Festive,3.0,Yes,Express,Yes,21,Debit Card,Weekly,Senior,7
2108,42,Female,Saree,Clothing,2305,Anna Nagar,XXL,Navy,Spring,2.5,Yes,Free Shipping,No,24,Cash,Occasionally,Adult,90
2109,64,Male,Sweater,Clothing,677,Royapettah,XL,Maroon,Summer,2.3,No,Free Shipping,Yes,23,Wallet,Monthly,Senior,30
2110,64,Other,Pajamas,Clothing,3049,Velachery,S,Green,Spring,4.6,Yes,Express,No,35,UPI,Occasionally,Senior,90
2111,28,Other,Hoodie,Clothing,3471,Madipakkam,XXL,Navy,Summer,2.8,No,Express,No,0,Cash,Occasionally,Young Adult,90
2112,30,Female,Dress,Clothing,7806,Perambur,S,Navy,Festive,2.1,No,Free Shipping,No,17,UPI,Monthly,Adult,30
2113,34,Female,Jeans,Clothing,4565,Thiruvanmiyur,L,Blue,Spring,4.5,Yes,Express,Yes,6,Cash,Monthly,Adult,30
2114,68,Female,Jacket,Clothing,1269,T Nagar,L,Olive,Spring,4.3,Yes,Free Shipping,No,20,UPI,Weekly,Senior,7
2115,35,Other,Tracksuit,Clothing,8123,T Nagar,XS,Maroon,Spring,3.6,No,Express,No,33,Net Banking,Monthly,Adult,30
2116,17,Female,Hoodie,Clothing,9763,Egmore,XL,Olive,Spring,4.1,No,Standard,No,38,UPI,Weekly,Young Adult,7
2117,33,Female,Scarf,Clothing,1395,Nungambakkam,XXL,Teal,Festive,5.0,Yes,Standard,No,34,Credit Card,Weekly,Adult,7
2118,16,Other,Cap,Clothing,7830,Tambaram,XXL,Beige,Monsoon,2.2,No,Express,No,27,Credit Card,Monthly,Young Adult,30
2119,33,Other,Saree,Clothing,7896,Anna Nagar,XL,Beige,Monsoon,3.4,Yes,Express,No,7,Debit Card,Fortnightly,Adult,14
2120,17,Female,Skirt,Clothing,9329,Thiruvanmiyur,XL,Purple,Festive,4.0,Yes,Express,No,5,Cash,Weekly,Young Adult,7
2121,18,Other,Saree,Clothing,7266,Saidapet,L,White,Festive,4.7,No,Standard,Yes,35,UPI,Occasionally,Young Adult,90
2122,36,Other,Saree,Clothing,4916,Saidapet,M,Black,Summer,2.2,Yes,Express,Yes,12,Credit Card,Occasionally,Adult,90
2123,23,Other,Saree,Clothing,7564,Thiruvanmiyur,M,Beige,Summer,4.0,No,Express,Yes,30,Debit Card,Occasionally,Young Adult,90
2124,49,Male,Scarf,Clothing,9868,Chromepet,S,Green,Spring,2.7,Yes,Free Shipping,Yes,28,Net Banking,Occasionally,Middle-Aged,90
2125,22,Female,Chinos,Clothing,5923,Nungambakkam,XL,Brown,Spring,5.0,No,Express,No,1,Debit Card,Weekly,Young Adult,7
2126,32,Other,Blazer,Clothing,3323,Velachery,XXL,Blue,Winter,1.1,No,Standard,No,14,Cash,Fortnightly,Adult,14
2127,34,Male,Formal Pants,Clothing,9865,T Nagar,XS,Olive,Winter,1.6,No,Standard,No,24,Wallet,Fortnightly,Adult,14
2128,36,Male,Cap,Clothing,2959,Velachery,XL,Gray,Winter,4.8,Yes,Standard,No,6,UPI,Weekly,Adult,7
2129,29,Male,Blazer,Clothing,7791,Anna Nagar,M,White,Winter,4.8,Yes,Standard,Yes,12,Debit Card,Weekly,Young Adult,7
2130,32,Male,Leggings,Clothing,3938,Perambur,XL,Orange,Monsoon,4.7,Yes,Express,Yes,31,Credit Card,Weekly,Adult,7
2131,23,Male,Blazer,Clothing,2832,Mylapore,L,White,Monsoon,2.0,No,Standard,No,15,Debit Card,Occasionally,Young Adult,90
2132,30,Male,Saree,Clothing,5631,Egmore,XL,Navy,Summer,1.7,No,Free Shipping,No,6,Credit Card,Fortnightly,Adult,14
2133,51,Female,Dress,Clothing,9809,Porur,XS,Teal,Monsoon,2.0,No,Express,No,15,Credit Card,Fortnightly,Middle-Aged,14
2134,44,Male,Skirt,Clothing,2409,Chromepet,L,Beige,Festive,2.6,Yes,Express,Yes,12,Cash,Fortnightly,Middle-Aged,14
2135,47,Female,Chinos,Clothing,8182,Egmore,XS,Brown,Festive,3.1,No,Standard,No,20,UPI,Monthly,Middle-Aged,30
2136,42,Male,Skirt,Clothing,4314,Guindy,S,Beige,Monsoon,1.6,Yes,Express,No,10,Net Banking,Occasionally,Adult,90
2137,33,Female,Leggings,Clothing,5481,T Nagar,L,Teal,Winter,4.0,Yes,Free Shipping,No,28,Credit Card,Occasionally,Adult,90
2138,60,Female,Blazer,Clothing,1841,Egmore,XS,Black,Monsoon,2.1,No,Free Shipping,Yes,4,Debit Card,Monthly,Senior,30
2139,51,Other,Cap,Clothing,2302,Egmore,XXL,Orange,Winter,2.7,Yes,Express,No,31,Wallet,Occasionally,Middle-Aged,90
2140,39,Female,Formal Pants,Clothing,5093,Tambaram,M,Orange,Winter,3.5,No,Free Shipping,No,10,Net Banking,Weekly,Adult,7
2141,21,Male,Jacket,Clothing,8722,Chromepet,S,Blue,Winter,2.2,Yes,Express,Yes,4,Net Banking,Fortnightly,Young Adult,14
2142,19,Other,Tracksuit,Clothing,1579,Adyar,L,Gray,Spring,2.3,Yes,Free Shipping,Yes,0,UPI,Occasionally,Young Adult,90
2143,46,Other,T-shirt,Clothing,1802,Porur,XXL,Gray,Winter,1.1,No,Free Shipping,No,17,Cash,Weekly,Middle-Aged,7
2144,63,Other,Jacket,Clothing,2046,Velachery,XXL,Green,Summer,1.1,No,Free Shipping,Yes,25,Debit Card,Fortnightly,Senior,14
2145,53,Other,Kurti,Clothing,8061,Anna Nagar,XL,Black,Spring,1.6,Yes,Standard,No,33,Debit Card,Occasionally,Middle-Aged,90
2146,69,Female,Blazer,Clothing,4169,Madipakkam,XS,Navy,Monsoon,4.9,No,Express,No,34,Cash,Occasionally,Senior,90
2147,23,Female,Pajamas,Clothing,8884,Mylapore,XS,Yellow,Festive,5.0,Yes,Standard,No,34,Debit Card,Weekly,Young Adult,7
2148,65,Other,Skirt,Clothing,2030,Pallavaram,XL,Yellow,Winter,2.7,Yes,Standard,Yes,6,Debit Card,Weekly,Senior,7
2149,42,Female,Jeans,Clothing,1626,T Nagar,M,Black,Monsoon,3.6,Yes,Free Shipping,No,8,Wallet,Fortnightly,Adult,14
2150,20,Other,Scarf,Clothing,7685,Perambur,S,Green,Festive,1.3,No,Free Shipping,Yes,11,Cash,Fortnightly,Young Adult,14
2151,58,Other,Skirt,Clothing,6797,Anna Nagar,XS,Maroon,Monsoon,1.3,No,Free Shipping,Yes,23,UPI,Occasionally,Senior,90
2152,16,Other,Saree,Clothing,1248,Guindy,M,Red,Winter,3.4,Yes,Express,Yes,18,Credit Card,Fortnightly,Young Adult,14
2153,69,Other,Chinos,Clothing,2467,Guindy,XXL,Maroon,Spring,3.7,Yes,Free Shipping,Yes,39,Wallet,Monthly,Senior,30
2154,23,Female,Pajamas,Clothing,7607,Madipakkam,XL,Teal,Winter,4.8,No,Standard,No,13,Wallet,Fortnightly,Young Adult,14
2155,38,Female,Chinos,Clothing,6370,Tambaram,XL,Red,Summer,1.2,No,Standard,Yes,4,Debit Card,Occasionally,Adult,90
2156,49,Other,Pajamas,Clothing,3641,Velachery,S,Pink,Festive,3.2,Yes,Standard,No,34,Wallet,Weekly,Middle-Aged,7
2157,61,Male,Shorts,Clothing,6471,Nungambakkam,XL,Blue,Festive,2.9,No,Express,Yes,34,Credit Card,Weekly,Senior,7
2158,66,Other,Kurti,Clothing,2640,Chromepet,S,White,Winter,2.7,No,Standard,No,34,Debit Card,Fortnightly,Senior,14
2159,50,Male,Skirt,Clothing,5695,Guindy,XL,Purple,Summer,3.7,Yes,Express,No,18,Credit Card,Weekly,Middle-Aged,7
2160,37,Other,Cap,Clothing,6973,Saidapet,L,Navy,Festive,4.5,No,Express,No,19,Debit Card,Monthly,Adult,30
2161,59,Male,Cap,Clothing,3028,Guindy,S,Gray,Spring,1.4,Yes,Express,Yes,2,Net Banking,Monthly,Senior,30
2162,65,Female,Cap,Clothing,3963,Washermenpet,XL,Gray,Winter,1.3,No,Standard,No,2,Wallet,Monthly,Senior,30
2163,42,Female,Hoodie,Clothing,5890,Chromepet,XL,Green,Monsoon,2.6,Yes,Standard,No,22,Wallet,Occasionally,Adult,90
2164,53,Male,Cap,Clothing,4280,Madipakkam,XXL,Black,Festive,3.5,No,Express,No,33,Credit Card,Occasionally,Middle-Aged,90
2165,58,Male,Dress,Clothing,1526,T Nagar,XS,Black,Winter,3.2,No,Standard,No,27,Cash,Weekly,Senior,7
2166,41,Female,Saree,Clothing,5903,Saidapet,M,Red,Festive,1.6,Yes,Standard,Yes,38,Cash,Monthly,Adult,30
2167,49,Male,Top,Clothing,5542,Tambaram,S,Maroon,Festive,4.0,Yes,Standard,No,28,Debit Card,Monthly,Middle-Aged,30
2168,31,Male,Skirt,Clothing,5587,Nungambakkam,XS,Red,Winter,2.6,No,Free Shipping,Yes,2,Wallet,Weekly,Adult,7
2169,52,Female,Saree,Clothing,2171,Adyar,XL,Green,Summer,4.7,Yes,Express,No,0,Credit Card,Monthly,Middle-Aged,30
2170,33,Other,Tracksuit,Clothing,1792,Egmore,XL,Teal,Festive,1.4,No,Free Shipping,Yes,12,UPI,Monthly,Adult,30
2171,50,Female,Saree,Clothing,8977,Perambur,S,White,Spring,4.8,Yes,Express,Yes,8,Net Banking,Occasionally,Middle-Aged,90
2172,30,Male,Shorts,Clothing,2094,Saidapet,XL,Yellow,Winter,1.9,Yes,Express,No,17,Cash,Weekly,Adult,7
2173,41,Male,Shirt,Clothing,2815,Ambattur,XL,Teal,Winter,1.2,No,Standard,Yes,7,Debit Card,Monthly,Adult,30
2174,37,Other,Dress,Clothing,5482,Ambattur,L,Olive,Festive,1.7,Yes,Express,No,37,UPI,Fortnightly,Adult,14
2175,53,Female,Top,Clothing,9520,Thiruvanmiyur,XL,Black,Spring,2.6,Yes,Express,Yes,0,Wallet,Occasionally,Middle-Aged,90
2176,56,Other,Top,Clothing,4378,Chromepet,XXL,Maroon,Summer,1.3,Yes,Free Shipping,No,21,Wallet,Monthly,Middle-Aged,30
2177,45,Female,Jeans,Clothing,1676,Velachery,S,Teal,Monsoon,5.0,No,Standard,No,4,Wallet,Monthly,Middle-Aged,30
2178,23,Female,Leggings,Clothing,1729,Washermenpet,S,Blue,Spring,2.4,Yes,Express,No,18,Wallet,Weekly,Young Adult,7
2179,37,Female,Hoodie,Clothing,5419,Pallavaram,L,Brown,Monsoon,2.2,Yes,Express,No,19,Wallet,Weekly,Adult,7
2180,69,Other,Skirt,Clothing,3281,Egmore,XS,White,Spring,3.0,Yes,Express,Yes,12,Credit Card,Monthly,Senior,30
2181,68,Male,Dress,Clothing,1790,Kodungaiyur,XL,Brown,Monsoon,4.7,Yes,Standard,No,39,Cash,Occasionally,Senior,90
2182,24,Female,Scarf,Clothing,1826,Ambattur,S,Brown,Festive,4.3,Yes,Free Shipping,Yes,33,UPI,Occasionally,Young Adult,90
2183,23,Other,Shirt,Clothing,727,Chromepet,XS,Blue,Festive,4.5,Yes,Standard,No,7,Wallet,Occasionally,Young Adult,90
2184,35,Female,Formal Pants,Clothing,2607,Tambaram,L,Yellow,Spring,1.0,Yes,Express,Yes,16,Net Banking,Occasionally,Adult,90
2185,26,Female,Top,Clothing,2596,Mylapore,XXL,Yellow,Spring,3.7,Yes,Standard,No,27,Credit Card,Weekly,Young Adult,7
2186,29,Other,Sweater,Clothing,8169,Chromepet,XL,Beige,Monsoon,2.8,No,Free Shipping,No,14,Credit Card,Fortnightly,Young Adult,14
2187,46,Other,Cap,Clothing,337,Thiruvanmiyur,XL,Pink,Festive,1.7,Yes,Free Shipping,Yes,9,Wallet,Weekly,Middle-Aged,7
2188,44,Male,Tracksuit,Clothing,8210,Anna Nagar,S,Navy,Monsoon,3.2,Yes,Free Shipping,Yes,3,Net Banking,Fortnightly,Middle-Aged,14
2189,17,Female,Shorts,Clothing,6848,Porur,L,Orange,Winter,2.3,No,Free Shipping,No,36,UPI,Weekly,Young Adult,7
2190,54,Female,Scarf,Clothing,5072,Chromepet,S,Red,Winter,2.0,No,Free Shipping,Yes,5,Wallet,Monthly,Middle-Aged,30
2191,25,Male,Jacket,Clothing,8622,Adyar,XL,Black,Festive,4.4,No,Express,Yes,5,UPI,Weekly,Young Adult,7
2192,66,Other,Saree,Clothing,3120,Saidapet,M,Blue,Winter,4.9,No,Free Shipping,Yes,20,Cash,Monthly,Senior,30
2193,36,Male,Scarf,Clothing,4634,Nungambakkam,L,Black,Winter,4.5,Yes,Express,No,24,Debit Card,Occasionally,Adult,90
2194,27,Female,Scarf,Clothing,3519,Madipakkam,XXL,Orange,Monsoon,4.7,Yes,Standard,Yes,23,Wallet,Occasionally,Young Adult,90
2195,30,Other,Dress,Clothing,5886,Thiruvanmiyur,L,Maroon,Summer,2.9,No,Express,No,14,Wallet,Weekly,Adult,7
2196,57,Other,Jacket,Clothing,4708,Saidapet,L,Blue,Winter,2.8,No,Standard,Yes,0,Net Banking,Monthly,Senior,30
2197,52,Male,Saree,Clothing,1191,Royapettah,L,Red,Spring,4.4,Yes,Free Shipping,No,0,Wallet,Fortnightly,Middle-Aged,14
2198,41,Female,Shorts,Clothing,2164,Pallavaram,L,Yellow,Festive,1.0,No,Free Shipping,Yes,17,Wallet,Monthly,Adult,30
2199,29,Male,Jacket,Clothing,2444,Anna Nagar,L,Purple,Spring,3.1,Yes,Express,Yes,29,Debit Card,Weekly,Young Adult,7
2200,38,Female,Kurti,Clothing,1436,Adyar,XL,Beige,Summer,4.2,No,Free Shipping,Yes,24,Debit Card,Monthly,Adult,30
2201,52,Female,Kurti,Clothing,4097,Madipakkam,XL,Gray,Winter,1.9,Yes,Free Shipping,No,26,Credit Card,Weekly,Middle-Aged,7
2202,36,Other,Cap,Clothing,1481,Kodungaiyur,M,Orange,Winter,1.2,Yes,Express,No,36,Wallet,Monthly,Adult,30
2203,49,Female,Dress,Clothing,8080,Chromepet,S,Green,Monsoon,5.0,No,Free Shipping,Yes,15,UPI,Monthly,Middle-Aged,30
2204,56,Male,Tracksuit,Clothing,2139,Guindy,S,Purple,Festive,4.0,No,Standard,Yes,17,Debit Card,Weekly,Middle-Aged,7
2205,44,Other,Shorts,Clothing,3433,Washermenpet,S,Beige,Summer,1.1,Yes,Express,No,23,Debit Card,Weekly,Middle-Aged,7
2206,17,Male,Skirt,Clothing,6350,T Nagar,XL,Teal,Summer,4.3,No,Free Shipping,No,17,Credit Card,Occasionally,Young Adult,90
2207,63,Female,Tracksuit,Clothing,7051,Kodungaiyur,S,White,Summer,4.4,Yes,Free Shipping,No,38,UPI,Monthly,Senior,30
2208,18,Male,Pajamas,Clothing,5193,Ambattur,M,Olive,Summer,4.2,Yes,Free Shipping,Yes,2,UPI,Occasionally,Young Adult,90
2209,40,Other,Shorts,Clothing,6814,Guindy,XS,Beige,Monsoon,5.0,Yes,Free Shipping,Yes,1,Cash,Occasionally,Adult,90
2210,50,Male,Kurti,Clothing,5224,Anna Nagar,L,Orange,Winter,1.9,Yes,Free Shipping,No,15,UPI,Fortnightly,Middle-Aged,14
2211,48,Male,Top,Clothing,1497,Anna Nagar,M,Red,Spring,3.6,No,Free Shipping,No,14,Cash,Weekly,Middle-Aged,7
2212,26,Other,Sweater,Clothing,360,Egmore,M,Beige,Winter,2.1,Yes,Express,Yes,20,UPI,Occasionally,Young Adult,90
2213,32,Other,Dress,Clothing,5007,Thiruvanmiyur,S,Orange,Monsoon,1.7,Yes,Express,No,5,Debit Card,Monthly,Adult,30
2214,41,Male,Hoodie,Clothing,4353,Thiruvanmiyur,XXL,White,Festive,1.5,Yes,Standard,No,6,Credit Card,Weekly,Adult,7
2215,69,Other,Formal Pants,Clothing,5818,Mylapore,M,Green,Festive,1.6,No,Free Shipping,Yes,14,Cash,Fortnightly,Senior,14
2216,58,Female,Leggings,Clothing,9264,Royapettah,S,Blue,Spring,5.0,Yes,Free Shipping,Yes,30,UPI,Weekly,Senior,7
2217,35,Female,Tracksuit,Clothing,1786,Madipakkam,XXL,Orange,Spring,2.2,No,Free Shipping,No,10,Net Banking,Fortnightly,Adult,14
2218,35,Female,Scarf,Clothing,5458,Adyar,XS,Orange,Monsoon,4.5,Yes,Standard,Yes,25,Cash,Occasionally,Adult,90
2219,16,Male,Cap,Clothing,8351,Mylapore,XL,White,Festive,3.5,No,Standard,No,20,Cash,Weekly,Young Adult,7
2220,44,Male,T-shirt,Clothing,2083,Perambur,L,Black,Summer,1.9,No,Express,Yes,39,Debit Card,Occasionally,Middle-Aged,90
2221,67,Female,Shirt,Clothing,9337,Royapettah,XL,Navy,Festive,2.8,Yes,Express,Yes,6,UPI,Occasionally,Senior,90
2222,54,Female,Shorts,Clothing,4947,Perambur,M,Red,Winter,4.7,No,Standard,No,28,UPI,Fortnightly,Middle-Aged,14
2223,63,Female,Chinos,Clothing,4327,Adyar,XXL,Black,Festive,4.6,Yes,Express,No,4,Wallet,Occasionally,Senior,90
2224,53,Female,Dress,Clothing,2984,Guindy,XS,Pink,Monsoon,4.3,Yes,Free Shipping,Yes,32,Wallet,Fortnightly,Middle-Aged,14
2225,25,Other,Scarf,Clothing,4859,Saidapet,XS,Orange,Festive,3.7,Yes,Standard,Yes,30,Debit Card,Monthly,Young Adult,30
2226,17,Other,Shirt,Clothing,7066,Thiruvanmiyur,L,White,Summer,4.2,No,Express,No,38,Wallet,Occasionally,Young Adult,90
2227,48,Female,Formal Pants,Clothing,1007,Egmore,XL,Beige,Monsoon,1.9,No,Free Shipping,Yes,6,UPI,Occasionally,Middle-Aged,90
2228,42,Female,Shorts,Clothing,5447,Egmore,S,Olive,Spring,2.4,No,Standard,Yes,9,Wallet,Occasionally,Adult,90
2229,24,Female,Shorts,Clothing,7021,Chromepet,XXL,Orange,Monsoon,2.7,No,Free Shipping,No,16,Net Banking,Weekly,Young Adult,7
